person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,gender,marital_status,education_level,country,state,city,employment_type,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,open_accounts,credit_utilization_ratio,past_delinquencies,severe_default_history,vulnerable_borrower,est_monthly_payment,monthly_payment_to_income,stability_index,loan_grade_encoded,cb_person_default_on_file_encoded
25.0,132000,MORTGAGE,1.0,VENTURE,12000,10.99,0,0.09,2,Female,Single,Master,UK,Wales,Swansea,Part-time,24,0.0909090909090909,20208.5964289178,0.2440045184008924,10,0.6737929583438563,1,1,0,554.95,0.05045,2.0,2,0
23.0,65000,RENT,7.0,VENTURE,15000,11.12,0,0.23,3,Male,Divorced,High School,UK,Scotland,Glasgow,Full-time,36,0.2307692307692307,13072.31475946503,0.4318817655302313,8,0.4693678840063097,0,0,1,463.0,0.08547692307692308,21.0,2,0
23.0,132000,MORTGAGE,7.0,PERSONAL,9000,11.34,0,0.07,3,Female,Married,Bachelor,Canada,BC,Vancouver,Part-time,12,0.0681818181818181,15845.50810590902,0.1882235462568865,12,0.3590535159223876,0,1,0,835.0500000000001,0.07591363636363636,21.0,3,1
24.0,132132,MORTGAGE,8.0,MEDICAL,28000,8.49,0,0.21,3,Male,Single,High School,Canada,Ontario,Toronto,Self-employed,36,0.2119093028183937,12303.98672231829,0.3050282045402952,10,0.443551315689661,0,0,0,843.8111111111111,0.07663346754255845,24.0,1,0
23.0,65000,RENT,0.0,MEDICAL,15000,7.88,0,0.23,3,Male,Married,Bachelor,USA,New York,Buffalo,Self-employed,60,0.2307692307692307,17658.77018691581,0.5024426182602433,6,0.1039607885036922,0,0,1,269.7,0.04979076923076923,0.0,1,0
22.0,65000,RENT,0.0,MEDICAL,15000,11.36,0,0.23,3,Male,Divorced,Bachelor,USA,Texas,Dallas,Full-time,36,0.2307692307692307,14679.0359071112,0.4566005524170954,10,0.0636618725790511,1,1,1,464.0,0.08566153846153846,0.0,2,0
26.0,132500,MORTGAGE,1.0,HOMEIMPROVEMENT,12000,12.69,0,0.09,3,Male,Single,High School,UK,Scotland,Glasgow,Full-time,12,0.090566037735849,27253.89781439235,0.2962558325614516,6,0.7152656078899603,1,1,0,1126.8999999999999,0.1020588679245283,3.0,2,0
24.0,65000,RENT,8.0,MEDICAL,15000,9.88,0,0.23,2,Female,Single,High School,Canada,Quebec,Quebec City,Part-time,36,0.2307692307692307,9512.212150080237,0.3771109561550805,3,0.6421448492605524,0,0,0,457.8333333333333,0.08452307692307691,16.0,2,0
23.0,65000,RENT,3.0,VENTURE,15000,8.94,0,0.23,3,Male,Single,High School,Canada,Ontario,Toronto,Full-time,12,0.2307692307692307,15301.83278685277,0.4661820428746581,11,0.6893342628059033,0,0,1,1361.7499999999998,0.25139999999999996,9.0,1,0
24.0,132652,MORTGAGE,8.0,MEDICAL,28000,8.49,0,0.21,3,Male,Married,Master,Canada,Ontario,Toronto,Part-time,60,0.2110786117058167,35372.33218657354,0.4777337106607781,4,0.8304867053677277,1,1,0,506.2866666666667,0.04579983716792811,24.0,1,0
26.0,132750,MORTGAGE,8.0,HOMEIMPROVEMENT,12000,11.49,0,0.09,4,Male,Divorced,Master,USA,California,San Francisco,Full-time,36,0.0903954802259887,8898.132838947136,0.1574247294835942,2,0.7611966659623118,1,1,0,371.6333333333333,0.0335939736346516,32.0,2,0
24.0,132996,MORTGAGE,3.0,VENTURE,5000,10.99,0,0.04,3,Male,Divorced,High School,USA,Texas,Dallas,Full-time,24,0.0375951156425757,31580.96779947007,0.2750531429476832,9,0.2098883322087668,0,0,0,231.2291666666667,0.0208634094258474,9.0,2,0
24.0,133000,MORTGAGE,8.0,HOMEIMPROVEMENT,3000,11.99,0,0.02,4,Male,Married,High School,UK,England,Manchester,Full-time,60,0.0225563909774436,34347.32247232833,0.2808069358821679,15,0.4030740001491509,0,0,0,55.995,0.005052180451127819,32.0,2,0
23.0,133000,MORTGAGE,2.0,EDUCATION,24000,7.49,0,0.18,4,Female,Single,Master,UK,England,London,Self-employed,24,0.1804511278195488,19989.10033111366,0.3307451152715313,2,0.3523053971715986,0,0,0,1074.8999999999999,0.09698345864661652,8.0,1,0
24.0,133000,OWN,4.0,VENTURE,4000,7.4,0,0.03,3,Male,Widowed,PhD,UK,England,London,Part-time,12,0.0300751879699248,9560.872070578236,0.1019614441396859,9,0.3542094823516877,0,0,0,358.0,0.03230075187969925,12.0,1,0
25.0,133119,MORTGAGE,10.0,DEBTCONSOLIDATION,25000,10.99,0,0.19,3,Male,Married,High School,Canada,Quebec,Quebec City,Full-time,36,0.1878018915406516,31697.89382995818,0.4259188683054874,6,0.6480186778011764,2,1,0,770.763888888889,0.06948043980698974,30.0,2,0
24.0,103044,MORTGAGE,8.0,MEDICAL,11600,15.05,1,0.1,2,Female,Married,Master,UK,Wales,Swansea,Self-employed,60,0.1125732696712084,25391.03839342385,0.3589829431449075,11,0.9126157024679667,2,1,0,222.43,0.025903109351345058,16.0,4,1
25.0,65000,RENT,9.0,EDUCATION,15000,16.32,0,0.23,2,Male,Widowed,PhD,UK,Wales,Cardiff,Full-time,24,0.2307692307692307,14176.3799349391,0.4488673836144477,15,0.5992504598300407,1,1,1,727.0,0.1342153846153846,18.0,5,0
25.0,65000,RENT,0.0,PERSONAL,15000,9.63,0,0.23,4,Female,Single,High School,UK,Scotland,Glasgow,Self-employed,60,0.2307692307692307,16810.79779155153,0.4893968891007928,11,0.8589538518655402,0,0,1,274.075,0.05059846153846154,0.0,1,0
26.0,134000,MORTGAGE,2.0,EDUCATION,30000,13.49,0,0.22,3,Male,Single,Master,USA,Texas,Houston,Full-time,60,0.2238805970149253,11693.30134230379,0.3111440398679387,9,0.9091611755399338,0,1,0,567.45,0.05081641791044777,6.0,3,1
25.0,59004,RENT,1.0,VENTURE,15000,15.58,1,0.25,2,Female,Married,Bachelor,Canada,BC,Vancouver,Full-time,60,0.254220052877771,16693.57888251611,0.5371428866266035,8,0.4953389910820129,1,1,1,288.95,0.05876550742322554,2.0,4,0
22.0,65004,RENT,4.0,VENTURE,15000,16.95,0,0.23,3,Female,Single,Bachelor,Canada,Quebec,Quebec City,Self-employed,24,0.230755030459664,16988.70842472732,0.4921036924608842,11,0.6096697218448304,1,1,1,730.9375,0.13493400406128853,12.0,5,0
26.0,134400,MORTGAGE,3.0,MEDICAL,10000,12.68,0,0.07,3,Female,Married,Bachelor,UK,Scotland,Edinburgh,Full-time,24,0.0744047619047619,29367.36424257749,0.2929119363287015,7,0.3361030291189535,0,0,0,469.5,0.04191964285714286,9.0,3,0
25.0,134748,MORTGAGE,4.0,HOMEIMPROVEMENT,25000,10.75,0,0.19,3,Female,Married,High School,USA,Texas,Houston,Full-time,36,0.1855315106717724,40096.77913944361,0.4831001509443079,2,0.517993612843319,0,0,0,769.0972222222222,0.06849204935632934,12.0,2,0
23.0,60000,RENT,7.0,PERSONAL,15000,10.62,1,0.25,3,Male,Single,High School,Canada,Ontario,Ottawa,Full-time,12,0.25,6324.206320917911,0.3554034386819651,9,0.201019345099095,0,0,0,1382.75,0.27655,21.0,2,0
24.0,66500,RENT,0.0,PERSONAL,15000,6.54,0,0.23,3,Female,Married,High School,Canada,Ontario,Toronto,Full-time,60,0.225563909774436,15151.97966766492,0.4534132280851867,14,0.1671235796510749,0,0,1,266.34999999999997,0.048063157894736835,0.0,1,0
24.0,135000,MORTGAGE,8.0,VENTURE,21000,12.69,0,0.16,2,Female,Divorced,Master,USA,California,San Francisco,Unemployed,60,0.1555555555555555,28151.17730735653,0.3640827948693076,11,0.9451169290693362,1,1,0,394.415,0.03505911111111111,16.0,2,0
20.0,135000,MORTGAGE,1.0,VENTURE,15000,15.96,0,0.11,2,Male,Married,High School,UK,Wales,Swansea,Full-time,12,0.1111111111111111,20195.3953047227,0.2607066318868348,13,0.2253713273675601,0,1,0,1449.5,0.12884444444444446,2.0,3,1
24.0,135000,MORTGAGE,5.0,HOMEIMPROVEMENT,8800,6.03,0,0.07,2,Female,Married,High School,UK,England,Manchester,Full-time,24,0.0651851851851851,14628.34902984844,0.1735433261470255,4,0.5852335520014018,2,1,0,388.77666666666664,0.03455792592592592,10.0,1,0
26.0,135000,MORTGAGE,11.0,EDUCATION,6700,6.03,0,0.05,4,Female,Single,Bachelor,USA,New York,Buffalo,Full-time,36,0.0496296296296296,19228.74334125172,0.1920647654907535,7,0.575519618524061,0,0,0,197.3336111111111,0.017540765432098766,44.0,1,0
25.0,135000,MORTGAGE,9.0,HOMEIMPROVEMENT,10000,15.62,0,0.07,3,Female,Married,Bachelor,Canada,BC,Victoria,Part-time,24,0.074074074074074,8851.883684543325,0.1396435828484691,13,0.4914641062932946,1,1,0,481.75000000000006,0.04282222222222223,27.0,4,1
24.0,135000,MORTGAGE,8.0,VENTURE,5225,7.49,0,0.04,3,Male,Married,Bachelor,Canada,Ontario,Toronto,Self-employed,24,0.0387037037037037,10386.86457266317,0.1156434412789864,10,0.6011805326018187,2,1,0,234.0146875,0.020801305555555556,24.0,1,0
24.0,135000,MORTGAGE,4.0,MEDICAL,25000,7.49,0,0.19,2,Female,Married,Bachelor,USA,California,San Francisco,Self-employed,24,0.1851851851851851,33504.13245217533,0.4333639440901876,12,0.4744308076707793,0,0,0,1119.6875,0.09952777777777778,8.0,1,0
26.0,135000,MORTGAGE,10.0,DEBTCONSOLIDATION,24000,12.99,0,0.18,2,Male,Widowed,Master,UK,Scotland,Glasgow,Full-time,60,0.1777777777777777,39552.02766555906,0.4707557604856227,11,0.7596460633675649,1,1,0,451.96000000000004,0.04017422222222222,20.0,3,0
23.0,135000,MORTGAGE,1.0,VENTURE,12500,15.99,0,0.09,2,Male,Single,Master,USA,California,Los Angeles,Full-time,12,0.0925925925925925,21317.12968742054,0.2504972569438559,8,0.6145685490595987,1,1,0,1208.2291666666667,0.10739814814814816,2.0,4,0
24.0,135000,MORTGAGE,0.0,EDUCATION,6000,6.92,0,0.04,2,Male,Divorced,Master,UK,Wales,Cardiff,Self-employed,36,0.0444444444444444,17984.83133509023,0.1776654172969646,10,0.6481717048668474,0,0,0,178.2,0.01584,0.0,1,0
24.0,135000,MORTGAGE,8.0,PERSONAL,21000,10.74,0,0.16,2,Male,Single,High School,USA,Texas,Dallas,Self-employed,60,0.1555555555555555,6753.179367811979,0.2055791064282368,5,0.4523799098108533,0,0,0,387.59,0.034452444444444445,16.0,2,0
22.0,21600,OWN,5.0,PERSONAL,5000,7.9,0,0.23,3,Male,Single,Bachelor,Canada,Quebec,Quebec City,Full-time,12,0.2314814814814814,1098.238182462044,0.2823258417806502,8,0.538291206886951,0,0,0,449.5833333333333,0.2497685185185185,15.0,1,0
24.0,135000,MORTGAGE,4.0,HOMEIMPROVEMENT,10000,10.99,0,0.07,3,Male,Single,Bachelor,Canada,Ontario,Ottawa,Full-time,24,0.074074074074074,37379.27933532987,0.3509576247061471,12,0.3801073671491308,0,0,0,462.4583333333334,0.04110740740740742,12.0,2,0
23.0,135000,OWN,7.0,VENTURE,16000,6.91,0,0.12,3,Female,Married,High School,UK,Scotland,Glasgow,Full-time,36,0.1185185185185185,27193.18193215692,0.3199494957937549,3,0.1449565711762483,0,0,0,475.1555555555555,0.042236049382716044,21.0,1,0
24.0,135000,MORTGAGE,8.0,MEDICAL,17000,6.17,0,0.13,4,Female,Single,Bachelor,UK,Wales,Cardiff,Full-time,24,0.1259259259259259,12724.95610634105,0.2201848600469707,12,0.7222171998750051,1,1,0,752.0375,0.06684777777777778,32.0,1,0
22.0,68000,RENT,7.0,MEDICAL,15000,10.37,0,0.22,3,Female,Single,High School,Canada,BC,Vancouver,Part-time,36,0.2205882352941176,14485.4134137264,0.4336090207900941,4,0.4478636574399031,0,0,1,459.875,0.08115441176470588,21.0,2,0
26.0,104550,MORTGAGE,5.0,MEDICAL,24000,15.21,1,0.2,4,Female,Divorced,Bachelor,Canada,BC,Vancouver,Full-time,60,0.2295552367288378,18889.95392870395,0.4102338969746911,11,0.437089863210079,0,1,0,460.84,0.05289411764705882,20.0,4,1
24.0,135000,MORTGAGE,3.0,VENTURE,21000,10.38,0,0.16,4,Male,Single,High School,UK,Scotland,Glasgow,Unemployed,36,0.1555555555555555,20153.23319721361,0.3048387644238046,3,0.4507250710071093,1,1,0,643.8833333333334,0.05723407407407408,12.0,2,0
26.0,104550,MORTGAGE,6.0,MEDICAL,15000,15.33,1,0.12,3,Male,Married,High School,Canada,Quebec,Quebec City,Self-employed,36,0.1434720229555236,30836.0954502817,0.4384131559089593,5,0.9063680033066872,1,1,0,480.5416666666667,0.05515542802486849,18.0,4,0
23.0,69000,RENT,3.0,EDUCATION,15000,10.65,0,0.22,4,Female,Single,High School,USA,California,San Francisco,Full-time,36,0.217391304347826,19078.73049916666,0.4938946449154588,1,0.730510002819058,0,0,1,461.0416666666667,0.08018115942028986,12.0,2,0
21.0,69000,RENT,3.0,MEDICAL,15000,8.49,0,0.22,2,Female,Single,Bachelor,Canada,Quebec,Quebec City,Full-time,60,0.217391304347826,7060.896271093258,0.3197231343636704,5,0.9419979854048568,0,0,0,271.225,0.04716956521739131,6.0,1,0
25.0,135000,MORTGAGE,9.0,PERSONAL,25000,16.07,0,0.19,4,Female,Single,High School,Canada,Ontario,Ottawa,Part-time,60,0.1851851851851851,27001.83885202715,0.3851988063113122,14,0.7705298635783602,0,1,0,483.625,0.04298888888888889,36.0,4,1
25.0,135000,MORTGAGE,4.0,DEBTCONSOLIDATION,20000,12.73,0,0.15,3,Male,Single,Master,UK,Wales,Cardiff,Self-employed,60,0.1481481481481481,26248.00969128335,0.3425778495650618,2,0.2852036000055543,2,1,0,375.76666666666665,0.03340148148148148,12.0,3,1
24.0,69400,RENT,8.0,VENTURE,15000,13.24,0,0.22,4,Male,Widowed,Bachelor,UK,Wales,Cardiff,Part-time,24,0.2161383285302593,11764.14175607667,0.3856504575803554,14,0.2289573808680859,0,0,0,707.75,0.12237752161383286,32.0,4,0
25.0,135000,MORTGAGE,0.0,VENTURE,16000,15.31,0,0.12,3,Male,Married,High School,UK,Scotland,Glasgow,Full-time,60,0.1185185185185185,35229.6414149389,0.3794788252958437,5,0.3183916912817518,0,1,0,307.4933333333333,0.027332740740740737,0.0,4,1
24.0,135000,MORTGAGE,0.0,VENTURE,12500,13.48,0,0.09,4,Male,Single,High School,UK,Scotland,Glasgow,Self-employed,36,0.0925925925925925,10873.20927100011,0.1731348834888897,2,0.6661978994532763,0,0,0,394.02777777777777,0.03502469135802469,0.0,3,0
23.0,69996,RENT,4.0,PERSONAL,15000,13.43,0,0.21,4,Male,Single,Master,Canada,Quebec,Quebec City,Part-time,60,0.2142979598834219,6114.886821615499,0.3016584779361034,2,0.8651585262239151,0,1,0,283.575,0.04861563517915309,16.0,3,1
24.0,123000,MORTGAGE,8.0,DEBTCONSOLIDATION,24250,12.87,1,0.2,4,Male,Single,Master,UK,Wales,Swansea,Full-time,36,0.1971544715447154,22269.98301278531,0.3782112440063846,10,0.5843708960165951,1,1,0,760.3048611111112,0.07417608401084012,32.0,3,1
23.0,135000,MORTGAGE,8.0,EDUCATION,10000,18.43,0,0.07,4,Female,Single,High School,UK,Wales,Swansea,Self-employed,36,0.074074074074074,17884.30940900846,0.2065504400667293,10,0.7208636646764691,1,1,0,328.9722222222222,0.02924197530864197,32.0,6,0
23.0,69996,RENT,7.0,EDUCATION,15000,11.89,0,0.21,4,Female,Single,High School,Canada,Quebec,Montreal,Full-time,24,0.2142979598834219,6388.3634141044,0.3055655096591863,10,0.4586150431719275,0,0,0,699.3125,0.1198889936567804,28.0,2,0
22.0,135000,MORTGAGE,0.0,DEBTCONSOLIDATION,10800,8.0,0,0.08,4,Female,Single,High School,USA,Texas,Dallas,Full-time,36,0.08,14964.97085680151,0.1908516359763074,11,0.6282371750610826,1,1,0,324.0,0.0288,0.0,1,0
25.0,70000,RENT,9.0,HOMEIMPROVEMENT,15000,16.02,0,0.21,4,Female,Single,High School,UK,Wales,Swansea,Self-employed,36,0.2142857142857142,5590.179078522127,0.294145415407459,5,0.3031784148160368,1,1,0,483.4166666666667,0.08287142857142858,36.0,4,0
24.0,135000,MORTGAGE,8.0,EDUCATION,12000,9.38,0,0.09,2,Male,Single,High School,Canada,Ontario,Ottawa,Full-time,36,0.0888888888888888,32857.17991784961,0.332275406798886,2,0.4319670429060096,0,0,0,364.6,0.03240888888888889,16.0,1,0
23.0,136000,MORTGAGE,2.0,PERSONAL,9800,15.99,0,0.07,3,Male,Single,Bachelor,USA,New York,New York City,Full-time,36,0.0720588235294117,18878.85893778043,0.2108739627777973,6,0.5880024009037138,0,1,0,315.75055555555554,0.027860343137254898,6.0,4,1
21.0,70000,RENT,5.0,EDUCATION,15000,13.48,0,0.21,3,Female,Widowed,Master,UK,Wales,Swansea,Full-time,24,0.2142857142857142,4049.219143205448,0.272131702045792,11,0.9415534929844314,0,1,0,709.25,0.1215857142857143,15.0,3,1
21.0,70000,RENT,5.0,EDUCATION,15000,10.38,0,0.21,2,Male,Single,High School,USA,California,Los Angeles,Self-employed,60,0.2142857142857142,13797.59842581689,0.4113942632259555,8,0.6154568170136244,0,0,1,275.95,0.047305714285714284,10.0,2,0
25.0,136000,MORTGAGE,1.0,DEBTCONSOLIDATION,8000,12.87,0,0.06,3,Male,Single,High School,USA,Texas,Houston,Full-time,36,0.0588235294117647,40251.04893045866,0.3547871244886666,4,0.1608818394478232,0,0,0,250.82222222222222,0.022131372549019607,3.0,3,0
26.0,70000,RENT,6.0,VENTURE,15000,16.35,0,0.21,3,Male,Single,Bachelor,USA,Texas,Houston,Full-time,36,0.2142857142857142,20310.04747797308,0.5044292496853297,7,0.4272058690644307,0,1,1,484.7916666666667,0.08310714285714287,18.0,5,1
26.0,105400,MORTGAGE,6.0,MEDICAL,24000,14.61,1,0.19,3,Female,Married,Master,USA,California,Los Angeles,Part-time,12,0.2277039848197343,12860.72291489071,0.3497222287940295,2,0.6618019815293767,1,1,0,2292.2000000000003,0.26097153700189757,18.0,4,0
23.0,136000,MORTGAGE,7.0,DEBTCONSOLIDATION,8000,8.32,0,0.06,3,Male,Married,High School,USA,California,Los Angeles,Part-time,36,0.0588235294117647,11306.90455626906,0.1419625335019784,10,0.4555720551601454,1,1,0,240.7111111111111,0.021239215686274508,21.0,1,0
26.0,137000,MORTGAGE,3.0,EDUCATION,21500,6.62,0,0.16,4,Male,Single,Bachelor,UK,Wales,Swansea,Full-time,60,0.156934306569343,36238.94864672801,0.4214521799031241,2,0.2413759480895836,0,0,0,382.055,0.03346467153284672,12.0,1,0
25.0,70000,RENT,6.0,PERSONAL,15000,11.89,0,0.21,2,Female,Married,Bachelor,UK,England,London,Full-time,12,0.2142857142857142,5863.700468851323,0.2980528638407332,3,0.6027902007228034,0,0,0,1398.625,0.23976428571428574,12.0,2,0
22.0,137000,MORTGAGE,3.0,MEDICAL,25000,9.99,0,0.18,4,Male,Married,Bachelor,Canada,Quebec,Quebec City,Full-time,60,0.1824817518248175,30402.23632851953,0.4043958856096316,3,0.268848513430013,1,1,0,458.29166666666674,0.040142335766423363,12.0,2,0
26.0,137000,MORTGAGE,3.0,EDUCATION,3500,12.18,0,0.03,2,Female,Married,High School,UK,Wales,Cardiff,Full-time,60,0.0255474452554744,20610.79403417955,0.1759911973297777,15,0.2458394667362659,0,0,0,65.43833333333333,0.005731824817518248,6.0,2,0
23.0,137000,MORTGAGE,0.0,EDUCATION,11400,9.63,0,0.08,2,Male,Divorced,Bachelor,Canada,Ontario,Toronto,Full-time,36,0.0832116788321167,34057.93734174241,0.3318097616185577,13,0.4601723841764689,0,0,0,347.16166666666663,0.03040832116788321,0.0,1,0
22.0,137004,MORTGAGE,3.0,VENTURE,10000,5.79,0,0.07,2,Female,Single,Master,UK,Wales,Cardiff,Full-time,60,0.0729905696184053,11614.20406539885,0.1577633066581913,8,0.6324677098803698,1,1,0,176.31666666666666,0.015443344719862194,6.0,1,0
25.0,64000,RENT,8.0,DEBTCONSOLIDATION,15000,14.42,1,0.23,3,Male,Single,Master,Canada,Quebec,Montreal,Full-time,24,0.234375,7860.366491476484,0.35719322642932,14,0.2729395483078728,0,1,0,715.125,0.1340859375,24.0,4,1
26.0,138000,MORTGAGE,0.0,DEBTCONSOLIDATION,7500,6.03,0,0.05,3,Male,Single,High School,Canada,Ontario,Ottawa,Full-time,36,0.0543478260869565,10912.3867869251,0.1334230926588775,6,0.7915492719535766,0,0,0,220.89583333333334,0.019208333333333334,0.0,1,0
25.0,138000,MORTGAGE,9.0,PERSONAL,8000,6.99,0,0.06,4,Male,Married,Bachelor,Canada,BC,Vancouver,Full-time,36,0.0579710144927536,15934.55352830093,0.1734387936833401,1,0.8072023383916301,0,0,0,237.7555555555556,0.020674396135265703,36.0,1,0
22.0,70204,RENT,6.0,PERSONAL,15000,15.7,0,0.21,3,Male,Married,High School,USA,Texas,Houston,Full-time,36,0.2136630391430687,11547.4711661757,0.3781475580618725,1,0.2974740445287817,0,1,0,482.0833333333333,0.08240271209617686,18.0,4,1
21.0,70500,RENT,5.0,VENTURE,15000,8.0,0,0.21,3,Male,Single,High School,Canada,Ontario,Toronto,Full-time,60,0.2127659574468085,6485.258489353261,0.3047554395652945,6,0.3994428870407018,2,1,0,270.00000000000006,0.045957446808510646,15.0,1,0
24.0,138000,OWN,8.0,PERSONAL,16500,6.54,0,0.12,3,Female,Single,High School,USA,California,San Francisco,Full-time,36,0.1195652173913043,16406.30522735373,0.2384514871547371,6,0.8427020743473128,0,0,0,488.3083333333333,0.042461594202898544,24.0,1,0
23.0,138000,MORTGAGE,7.0,PERSONAL,2700,11.86,0,0.02,2,Female,Single,Bachelor,USA,California,Los Angeles,Full-time,24,0.0195652173913043,28011.10375717989,0.2225442301244919,5,0.4782608939792289,0,0,0,125.84250000000002,0.010942826086956523,14.0,2,0
25.0,138000,MORTGAGE,0.0,MEDICAL,5000,11.86,0,0.04,4,Female,Single,PhD,USA,Texas,Dallas,Full-time,12,0.036231884057971,36558.99024338786,0.3011521032129555,4,0.1177249527250269,0,0,0,466.0833333333333,0.04052898550724637,0.0,2,0
25.0,138000,OWN,9.0,MEDICAL,21600,10.99,0,0.16,4,Male,Single,Bachelor,USA,California,San Francisco,Full-time,36,0.1565217391304348,19516.83909668221,0.2979481093962479,6,0.9390312702206136,0,0,0,665.94,0.05790782608695653,36.0,2,0
25.0,138000,MORTGAGE,3.0,EDUCATION,9000,12.22,0,0.07,3,Male,Single,Bachelor,USA,Texas,Dallas,Full-time,24,0.0652173913043478,7088.344336790038,0.1165822053390582,14,0.5486925950886258,1,1,0,420.82500000000005,0.03659347826086957,9.0,3,0
23.0,21000,OWN,4.0,VENTURE,3825,14.65,0,0.18,4,Male,Single,High School,Canada,BC,Vancouver,Full-time,36,0.1821428571428571,3118.653675554182,0.3306501750263896,2,0.2880930357459236,0,0,0,121.81562500000001,0.06960892857142857,16.0,3,0
25.0,126996,MORTGAGE,8.0,DEBTCONSOLIDATION,5000,12.73,1,0.04,2,Male,Single,High School,Canada,Quebec,Quebec City,Full-time,24,0.0393713187816939,16520.56188879926,0.1694585804970177,15,0.5800069693735783,1,1,0,234.85416666666666,0.02219164383130177,16.0,3,1
23.0,21000,OWN,7.0,VENTURE,7500,12.69,0,0.36,3,Female,Single,Master,Canada,Quebec,Quebec City,Unemployed,36,0.3571428571428571,1774.848708880887,0.4416594623276613,4,0.4758357374533591,1,1,0,234.77083333333334,0.13415476190476192,21.0,2,0
23.0,21000,OWN,2.0,EDUCATION,6000,15.27,0,0.29,2,Female,Single,Master,UK,England,London,Self-employed,60,0.2857142857142857,4258.581027236645,0.4885038584398402,6,0.6872339038870681,0,0,0,115.27000000000001,0.06586857142857143,4.0,3,0
26.0,139992,MORTGAGE,0.0,DEBTCONSOLIDATION,14400,10.99,0,0.1,2,Female,Divorced,Bachelor,UK,Wales,Cardiff,Full-time,36,0.1028630207440425,24151.35072949797,0.2753825270693895,10,0.842558080578151,2,1,0,443.96000000000004,0.038055888907937596,0.0,2,0
24.0,65000,RENT,8.0,VENTURE,15000,16.32,1,0.23,4,Female,Single,High School,UK,England,London,Full-time,12,0.2307692307692307,11149.6307004385,0.4023020107759768,14,0.2273851655867299,0,1,1,1454.0,0.2684307692307692,32.0,5,1
23.0,140000,OWN,6.0,EDUCATION,16400,15.96,0,0.12,3,Female,Married,Master,UK,England,London,Unemployed,24,0.1171428571428571,28361.35367086752,0.3197239547919109,14,0.3231808688171503,0,1,0,792.3933333333333,0.06791942857142858,18.0,3,1
24.0,128000,MORTGAGE,7.0,DEBTCONSOLIDATION,18000,17.27,1,0.14,2,Male,Widowed,Bachelor,UK,Scotland,Edinburgh,Full-time,36,0.140625,8237.020342936132,0.2049767214291885,15,0.4979595579594889,0,1,0,586.35,0.05497031250000001,14.0,4,1
25.0,140000,MORTGAGE,3.0,MEDICAL,8000,11.71,0,0.06,2,Female,Married,Master,Canada,Quebec,Quebec City,Full-time,24,0.0571428571428571,39730.49571200061,0.3409321122285758,10,0.7997567513146612,1,1,0,372.3666666666666,0.03191714285714285,6.0,2,0
21.0,140000,MORTGAGE,2.0,EDUCATION,18000,7.9,0,0.13,4,Female,Married,High School,USA,New York,Buffalo,Full-time,60,0.1285714285714285,15130.60079298286,0.2366471485213061,10,0.1234747553057383,0,0,0,323.7,0.027745714285714287,8.0,1,0
23.0,140000,MORTGAGE,7.0,PERSONAL,12000,11.71,0,0.09,4,Female,Single,High School,USA,Texas,Dallas,Full-time,12,0.0857142857142857,40158.63656910804,0.3725616897793431,1,0.2874933675274451,3,1,0,1117.1,0.09575142857142857,28.0,2,0
25.0,72000,RENT,7.0,DEBTCONSOLIDATION,15000,12.42,0,0.21,3,Male,Married,Master,Canada,Quebec,Montreal,Self-employed,36,0.2083333333333333,19774.90312316007,0.4829847655994453,14,0.3984288110467507,0,0,1,468.4166666666667,0.07806944444444444,21.0,2,0
26.0,72000,RENT,6.0,PERSONAL,15000,6.92,0,0.21,3,Female,Single,Bachelor,USA,Texas,Dallas,Part-time,36,0.2083333333333333,18143.22809533386,0.4603226124351924,7,0.876729819705267,0,0,1,445.49999999999994,0.07425,18.0,1,0
26.0,66000,RENT,2.0,PERSONAL,15000,16.02,1,0.23,2,Female,Married,High School,Canada,Quebec,Quebec City,Full-time,36,0.2272727272727272,12930.19516031878,0.4231847751563451,15,0.7819784422588363,0,0,1,483.4166666666667,0.0878939393939394,4.0,4,0
25.0,72000,RENT,7.0,DEBTCONSOLIDATION,15000,12.68,0,0.21,3,Female,Married,High School,Canada,Quebec,Quebec City,Full-time,60,0.2083333333333333,11305.76534262741,0.3653578519809363,2,0.1343978422974919,0,0,0,281.7,0.04695,21.0,3,0
23.0,140000,MORTGAGE,4.0,PERSONAL,12000,5.42,0,0.09,3,Female,Married,High School,UK,Wales,Cardiff,Full-time,24,0.0857142857142857,18488.43227167981,0.2177745162262843,6,0.3699946015242544,2,1,0,527.1,0.045180000000000005,12.0,1,0
23.0,140000,MORTGAGE,7.0,PERSONAL,12000,8.49,0,0.09,3,Male,Single,Master,Canada,BC,Victoria,Full-time,60,0.0857142857142857,29737.9945650197,0.2981285326072836,9,0.6629556392877788,2,1,0,216.98,0.018598285714285713,21.0,1,0
22.0,72000,RENT,6.0,VENTURE,15000,17.19,0,0.21,2,Female,Single,High School,Canada,Quebec,Montreal,Full-time,60,0.2083333333333333,4987.824459681538,0.2776086730511324,8,0.0547564782833429,0,0,0,292.975,0.048829166666666673,12.0,5,0
