person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,cb_person_cred_hist_length,loan_term_months,other_debt,open_accounts,past_delinquencies,loan_percent_income,loan_to_income_ratio,debt_to_income_ratio,credit_utilization_ratio,severe_default_history,vulnerable_borrower,monthly_payment_to_income,log_person_income,log_loan_amnt,log_other_debt,cb_person_default_on_file,gender,loan_grade_enc,education_level_enc,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,marital_status_Married,marital_status_Single,marital_status_Widowed,country_UK,country_USA,employment_type_Part-time,employment_type_Self-employed,employment_type_Unemployed,loan_status
22.0,120000,3.0,8900,11.71,2,24,28564.95542741384,12,0,0.07,0.0741666666666666,0.3122079618951153,0.6411326332849185,0,0,0.04142579166666667,11.695255355062795,9.093918908958932,10.259970918084377,0,1,2,2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
22.0,50000,6.0,15000,6.03,2,36,6220.31098478198,5,0,0.3,0.3,0.4244062196956396,0.3076256610712459,0,1,0.10603,10.819798284210286,9.61587214452889,8.735735932782058,0,0,1,2,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,0
25.0,120000,5.0,21000,7.9,2,36,15208.9793040523,9,0,0.17,0.175,0.3017414942004358,0.5077104186286688,0,0,0.06294166666666666,11.695255355062795,9.952325334619427,9.62970702457209,0,0,1,2,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,0
25.0,120000,5.0,28000,7.9,2,60,7231.612302458384,2,1,0.23,0.2333333333333333,0.2935967691871532,0.3034859407760031,1,0,0.05035333333333333,11.695255355062795,10.239995502805316,8.886355564204111,0,0,1,1,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0
23.0,120000,4.0,2400,12.42,3,36,22483.28334024791,2,0,0.02,0.02,0.2073606945020659,0.100498812283068,0,0,0.007494666666666667,11.695255355062795,7.783640596221253,10.020571825903794,0,1,2,3,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0
25.0,120000,7.0,15000,14.65,4,36,19806.04680933102,8,1,0.13,0.125,0.2900503900777585,0.8447846554449078,1,0,0.04777083333333333,11.695255355062795,9.61587214452889,9.893793052826599,0,0,3,2,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0
23.0,108000,5.0,10000,15.31,2,60,22687.69008415973,2,1,0.09,0.0925925925925925,0.3026637970755531,0.5603637501945438,1,0,0.021353703703703705,11.58989576532275,9.210440366976517,10.029621845131619,1,0,4,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1
26.0,50000,3.0,15000,9.91,3,12,8877.776916241126,9,1,0.3,0.3,0.4775555383248225,0.4121963289283974,1,1,0.32972999999999997,10.819798284210286,9.61587214452889,9.091419091842395,0,1,2,2,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,0
24.0,50000,0.0,15000,13.49,4,36,12673.88347328811,3,3,0.3,0.3,0.5534776694657622,0.5160509245188761,1,1,0.11349,10.819798284210286,9.61587214452889,9.447377634988179,1,1,3,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,0
25.0,120000,5.0,10000,6.62,3,60,33880.58681737041,1,1,0.08,0.0833333333333333,0.36567155681142,0.1262301374140093,1,0,0.017769999999999998,11.695255355062795,9.210440366976517,10.430626984073285,0,1,1,3,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,0
24.0,25920,4.0,3250,15.99,4,24,7215.584437730607,5,0,0.13,0.1253858024691358,0.4037648317025697,0.4131498107325886,1,0,0.0727174961419753,10.162808729968926,8.086717920303906,8.884137050387764,1,1,4,1,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,0
23.0,120000,7.0,10000,9.91,3,12,15920.05278336822,1,1,0.08,0.0833333333333333,0.2160004398614017,0.6189768063335119,1,0,0.09159166666666667,11.695255355062795,9.210440366976517,9.675397586820464,0,1,2,3,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,0
23.0,120000,8.0,4000,10.65,2,24,30049.99422398519,13,0,0.03,0.0333333333333333,0.2837499518665432,0.3953279798053919,0,0,0.018441666666666665,11.695255355062795,8.294299608857235,10.310651025072781,0,1,2,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0
22.0,25899,7.0,6250,12.69,2,36,2497.665035355863,8,0,0.24,0.2413220587667477,0.3377607257174355,0.7222936307322686,0,0,0.09064860934141601,10.16199824768763,8.740496729931813,7.8235118823774155,0,0,2,2,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0
23.0,120000,3.0,5000,8.9,4,24,7487.731435897193,5,0,0.04,0.0416666666666666,0.1040644286324766,0.1199130071447488,0,0,0.0226875,11.695255355062795,8.517393171418904,8.921154694462956,0,1,1,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0
24.0,120000,3.0,7000,15.62,2,24,12490.39929471043,13,0,0.06,0.0583333333333333,0.1624199941225869,0.6060384971028897,0,0,0.0337225,11.695255355062795,8.853808274977197,9.432795630047769,0,1,4,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
25.0,120000,9.0,5000,8.49,3,24,27658.23569450816,14,0,0.04,0.0416666666666666,0.2721519641209013,0.9046272259996864,0,0,0.022602083333333335,11.695255355062795,8.517393171418904,10.227714972678918,0,1,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0
26.0,120000,10.0,5600,13.49,3,12,9015.066047055923,14,0,0.05,0.0466666666666666,0.1217922170587993,0.6231585349142972,1,0,0.052962,11.695255355062795,8.630700432209832,9.10676338123137,1,1,3,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
23.0,120000,7.0,8500,5.42,4,36,26406.83565087242,8,1,0.07,0.0708333333333333,0.2908902970906035,0.1052037874026035,1,0,0.024890833333333334,11.695255355062795,9.04793908261736,10.181416050053818,0,1,1,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
22.0,44000,5.0,15000,11.11,3,60,12661.91135053126,6,1,0.34,0.3409090909090909,0.628679803421165,0.7145466927212407,1,1,0.07575681818181818,10.691967639914864,9.61587214452889,9.446432633757325,0,1,2,1,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,1
23.0,120000,3.0,30000,11.49,4,12,32374.15278383324,4,1,0.25,0.25,0.5197846065319437,0.5569143357261535,1,0,0.278725,11.695255355062795,10.308985993422082,10.385146518182465,0,1,2,2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0
22.0,120000,0.0,16800,15.62,4,36,16274.00807241432,13,0,0.14,0.14,0.275616733936786,0.6214011620682031,0,0,0.053956000000000004,11.695255355062795,9.729193687429403,9.697385963077528,0,0,4,3,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0
26.0,120000,11.0,10000,5.99,4,60,23547.05609140204,13,1,0.08,0.0833333333333333,0.2795588007616836,0.0598266998089349,1,0,0.017665,11.695255355062795,9.210440366976517,10.06679855214812,0,0,1,2,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0
23.0,50000,7.0,15000,10.37,3,60,4564.440928084461,10,1,0.3,0.3,0.3912888185616892,0.1294108201611908,1,0,0.066222,10.819798284210286,9.61587214452889,8.426270377211209,0,1,2,3,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,0
24.0,120000,8.0,8575,10.99,3,36,12240.27388092814,14,0,0.07,0.0714583333333333,0.1734606156744012,0.6255716706760811,0,0,0.026437201388888894,11.695255355062795,9.056722883310583,9.412568625890092,0,0,2,2,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0
24.0,91800,8.0,10000,19.29,2,60,20390.07064018754,3,0,0.09,0.1089324618736383,0.3310465211349405,0.8613225884699613,0,0,0.025989106753812635,11.427378469795439,9.210440366976517,9.922852370291398,0,1,5,2,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,1
26.0,108000,8.0,15000,11.49,3,60,26481.98009364524,10,1,0.14,0.1388888888888889,0.3840924082744929,0.2875187216953587,1,0,0.030969444444444445,11.58989576532275,9.61587214452889,10.184257545019449,0,1,2,2,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1
25.0,120000,9.0,21000,13.49,4,60,12562.05884543422,8,0,0.17,0.175,0.2796838237119518,0.4276342751390967,0,0,0.0397215,11.695255355062795,9.952325334619427,9.438515949020688,0,1,3,3,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,0
23.0,120000,7.0,12000,5.42,3,24,22440.05610553544,2,1,0.1,0.1,0.2870004675461286,0.5019445664364761,1,0,0.05271,11.695255355062795,9.392745258631441,10.018647422055714,0,1,1,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,0
25.0,120000,2.0,10000,20.99,4,12,34105.95991183663,5,1,0.08,0.0833333333333333,0.3675496659319719,0.7099594559661191,1,0,0.100825,11.695255355062795,9.210440366976517,10.437256745431839,0,0,6,2,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0
22.0,120000,3.0,5000,14.79,2,60,24259.08011182904,13,0,0.04,0.0416666666666666,0.2438256675985753,0.4673198047209244,0,0,0.009565833333333332,11.695255355062795,8.517393171418904,10.096587484711428,0,0,3,3,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,0
24.0,120000,9.0,20000,9.99,4,36,23180.90879637005,1,1,0.17,0.1666666666666666,0.3598409066364171,0.812538097169396,1,0,0.061105555555555566,11.695255355062795,9.90353755128617,10.051127460197575,0,1,2,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0
24.0,120000,8.0,5275,5.42,4,36,27686.38699124349,10,0,0.04,0.0439583333333333,0.2746782249270291,0.3819035940786016,0,0,0.015446958333333333,11.695255355062795,8.570923513837204,10.228732245198792,0,0,1,2,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0
23.0,120000,7.0,6000,6.99,3,60,30537.67354809645,6,0,0.05,0.05,0.3044806129008037,0.4973975898482532,0,0,0.010699,11.695255355062795,8.699681400989514,10.326749144564685,0,1,1,3,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
23.0,50000,1.0,15000,13.61,3,36,8661.84023736756,12,0,0.3,0.3,0.4732368047473512,0.7130866291436028,0,1,0.11360999999999999,10.819798284210286,9.61587214452889,9.066797919767824,0,0,3,3,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,0
22.0,120000,6.0,12000,7.49,4,36,33820.74066468408,1,0,0.1,0.1,0.3818395055390339,0.2416453969555044,0,0,0.035829999999999994,11.695255355062795,9.392745258631441,10.42885908962853,0,0,1,1,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,0
24.0,120000,5.0,16000,6.99,4,60,22151.36306823618,11,0,0.13,0.1333333333333333,0.3179280255686348,0.1139039312676587,0,0,0.028530666666666666,11.695255355062795,9.680406499268875,10.00569945457908,0,1,1,3,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0
23.0,50000,7.0,15000,7.88,4,36,5381.253929690558,2,1,0.3,0.3,0.4076250785938112,0.8338080730342652,1,1,0.10787999999999999,10.819798284210286,9.61587214452889,8.590862511461578,0,1,1,1,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,0
24.0,91800,8.0,5000,15.99,2,36,15082.78820616138,3,2,0.05,0.0544662309368191,0.2187667560584029,0.1988869949596477,1,0,0.02105846042120552,11.427378469795439,8.517393171418904,9.621375817319807,0,0,4,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1
23.0,120000,5.0,6000,9.99,3,36,22632.41671359137,13,0,0.05,0.05,0.2386034726132614,0.1138107013681936,0,0,0.01833166666666667,11.695255355062795,8.699681400989514,10.027182708830274,0,0,2,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0
25.0,44000,1.0,15000,14.59,4,60,11750.19679427278,11,2,0.34,0.3409090909090909,0.6079590180516541,0.1228638940028841,1,1,0.07812954545454547,10.691967639914864,9.61587214452889,9.37171036921718,0,1,4,2,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,1
24.0,50000,2.0,15000,11.36,2,36,12653.32930599459,12,1,0.3,0.3,0.5530665861198919,0.5339139396445265,1,1,0.11135999999999999,10.819798284210286,9.61587214452889,9.445754673233758,0,0,2,1,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,0
24.0,120000,3.0,4800,5.99,4,36,34346.89739095046,8,0,0.04,0.04,0.3262241449245872,0.1551417278248331,0,0,0.014132000000000002,11.695255355062795,8.476579508530941,10.444296084450963,0,1,1,2,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0
24.0,120000,8.0,20000,12.99,2,60,30481.35387889238,13,0,0.17,0.1666666666666666,0.4206779489907699,0.1387338632835191,1,0,0.03766333333333334,11.695255355062795,9.90353755128617,10.324903233816514,1,1,3,3,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,0
23.0,120000,7.0,3600,10.59,4,36,27002.30155255217,13,2,0.03,0.03,0.2550191796046014,0.3069190158337295,1,0,0.011059000000000001,11.695255355062795,8.188966863648876,10.203714417235064,0,1,2,2,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0
22.0,120000,3.0,22000,7.49,3,36,21320.48011148788,12,1,0.18,0.1833333333333333,0.3610040009290656,0.2687930444296755,1,0,0.06568833333333333,11.695255355062795,9.99884318585288,9.967470299485827,0,0,1,4,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0
23.0,120000,7.0,3750,5.42,3,60,29289.38379880358,14,1,0.03,0.03125,0.2753281983233632,0.526263722350002,1,0,0.00658875,11.695255355062795,8.229777750081887,10.285014543143358,0,0,1,2,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0
26.0,120000,5.0,13000,10.99,2,24,34355.68570155359,6,0,0.11,0.1083333333333333,0.3946307141796132,0.522388826177466,0,0,0.06011958333333333,11.695255355062795,9.472781556562168,10.444551913400227,0,0,2,4,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,0
25.0,120000,7.0,14500,7.49,4,60,20299.63211924981,12,0,0.12,0.1208333333333333,0.2899969343270818,0.650934259307557,0,0,0.02597675,11.695255355062795,9.581972891547895,9.918407303424376,0,0,1,2,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,0
26.0,120000,10.0,5000,13.49,2,36,12982.1994893846,11,2,0.04,0.0416666666666666,0.1498516624115383,0.446524999499104,1,0,0.0157625,11.695255355062795,8.517393171418904,9.471411453672738,1,1,3,4,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,0
26.0,120000,5.0,8000,7.29,2,24,31959.63200744567,10,0,0.07,0.0666666666666666,0.3329969333953805,0.22770354649202,0,0,0.03576333333333333,11.695255355062795,8.987321812850125,10.372260174636056,0,1,1,3,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,0
25.0,120000,9.0,10000,5.42,4,60,6158.658751693194,6,1,0.08,0.0833333333333333,0.1346554895974432,0.7288664016939986,1,0,0.01757,11.695255355062795,9.210440366976517,8.725776657540667,0,0,1,2,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0
26.0,50004,3.0,15000,13.72,4,24,12594.73506144822,6,0,0.3,0.2999760019198464,0.5518505531847097,0.7426521952935585,1,1,0.17056635469162468,10.819878279410617,9.61587214452889,9.441113548453202,1,0,3,3,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,0
22.0,50004,6.0,15000,15.05,2,24,3434.981603537131,6,0,0.3,0.2999760019198464,0.3686701384596659,0.5658837199740722,1,0,0.17256119510439166,10.819878279410617,9.61587214452889,8.142057929055218,1,1,4,2,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0
23.0,120000,7.0,15000,10.99,4,36,13709.11148705914,2,0,0.13,0.125,0.2392425957254927,0.787087913391473,0,0,0.04624583333333333,11.695255355062795,9.61587214452889,9.525888904329216,0,1,2,4,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0
23.0,120000,7.0,18225,10.99,3,60,21184.38008458869,2,1,0.15,0.151875,0.3284115007049057,0.4609051347609652,1,0,0.033713212500000006,11.695255355062795,9.810604425056072,9.961066604112307,0,1,2,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
24.0,120000,8.0,14000,10.74,3,36,26127.03466531859,14,1,0.12,0.1166666666666666,0.3343919555443215,0.737850763518384,1,0,0.04306555555555555,11.695255355062795,9.546884034617925,10.17076414195916,0,1,2,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
22.0,44172,4.0,15000,10.37,3,36,11299.53195695895,15,1,0.34,0.3395816354251562,0.5953892048573519,0.4492845242238226,1,1,0.12493208367291497,10.695869021686462,9.61587214452889,9.332605079429475,0,0,2,3,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,1
26.0,50400,10.0,15000,10.75,2,24,10668.85592149521,13,0,0.3,0.2976190476190476,0.5093026968550637,0.4961475409046622,0,1,0.16480654761904762,10.827766295132466,9.61587214452889,9.275177841064538,0,1,2,4,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,0
25.0,120000,9.0,28000,10.74,3,24,21415.96561264098,11,0,0.23,0.2333333333333333,0.4117997134386748,0.903863260921226,0,0,0.12919666666666665,11.695255355062795,10.239995502805316,9.971938672558831,0,1,2,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
25.0,50500,4.0,15000,11.14,4,36,15048.73501546331,8,0,0.3,0.297029702970297,0.5950244557517487,0.5427989448171735,0,1,0.11003960396039604,10.829748417047593,9.61587214452889,9.619115663076059,0,0,2,2,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,0
25.0,120000,9.0,10000,10.37,3,60,10379.85092682114,9,1,0.08,0.0833333333333333,0.1698320910568428,0.481123881491209,1,0,0.018394999999999995,11.695255355062795,9.210440366976517,9.24771813089566,0,0,2,2,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,0
26.0,120000,10.0,10000,5.42,2,60,33634.47815625089,14,0,0.08,0.0833333333333333,0.3636206513020907,0.5318186240059931,0,0,0.01757,11.695255355062795,9.210440366976517,10.423336686391092,0,1,1,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
26.0,120000,0.0,6000,7.49,2,24,6474.09236354553,15,0,0.05,0.05,0.1039507696962127,0.3626552503142921,0,0,0.026872499999999997,11.695255355062795,8.699681400989514,8.775718151106236,0,1,1,1,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,0
22.0,120000,2.0,17400,7.66,2,60,18319.56848021353,6,0,0.14,0.145,0.297663070668446,0.9217350890744334,0,0,0.0312214,11.695255355062795,9.76428295481558,9.815779668326025,0,0,1,2,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,0
22.0,51000,6.0,15000,11.11,4,36,13020.76895040179,11,0,0.29,0.2941176470588235,0.549426842164741,0.468957937292728,0,1,0.1089313725490196,10.839600519357369,9.61587214452889,9.47437777062003,0,0,2,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0
23.0,120000,7.0,6000,13.06,4,36,32782.6395707695,8,0,0.05,0.05,0.3231886630897458,0.2516902693992016,0,0,0.018843333333333333,11.695255355062795,8.699681400989514,10.397684876359238,0,1,3,2,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0
25.0,25000,9.0,6000,7.51,2,24,2051.311023245038,8,1,0.24,0.24,0.3220524409298015,0.2586813026594651,1,0,0.129012,10.12667110305036,8.699681400989514,7.626721765587152,0,0,1,1,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,0
24.0,51000,6.0,15000,11.12,3,24,3459.368325465319,14,0,0.29,0.2941176470588235,0.3619483985385356,0.1427512528796307,0,0,0.16341176470588234,10.839600519357369,9.61587214452889,8.149130314832734,0,1,2,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,0
23.0,120000,2.0,24250,16.02,4,36,22880.77355124336,10,0,0.2,0.2020833333333333,0.3927564462603614,0.6921322893350571,1,0,0.07815236111111112,11.695255355062795,10.096213132628804,10.03809595784112,1,0,4,1,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0
25.0,51000,1.0,15000,13.48,4,12,2791.242086788591,11,0,0.29,0.2941176470588235,0.3488478840546782,0.2719943741989631,1,0,0.33376470588235296,10.839600519357369,9.61587214452889,7.934600167425907,1,1,3,3,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,0
23.0,120000,7.0,16000,10.37,3,36,20446.34761546523,2,0,0.13,0.1333333333333333,0.3037195634622102,0.0716559145549693,0,0,0.049053333333333324,11.695255355062795,9.680406499268875,9.925608452103805,0,0,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
24.0,120000,8.0,15000,15.28,3,36,9670.871345203626,8,2,0.13,0.125,0.2055905945433635,0.4736467676649818,1,0,0.04803333333333333,11.695255355062795,9.61587214452889,9.176977090428204,0,1,4,3,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0
25.0,120000,6.0,10000,10.99,2,36,7122.901291609785,8,3,0.08,0.0833333333333333,0.1426908440967482,0.6798029260471986,1,0,0.03083055555555556,11.695255355062795,9.210440366976517,8.87121078855974,0,0,2,2,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
25.0,120000,2.0,13000,9.99,4,36,22536.98324866667,15,0,0.11,0.1083333333333333,0.2961415270722222,0.36853746681533,0,0,0.039718611111111114,11.695255355062795,9.472781556562168,10.022957309263578,0,0,2,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0
26.0,120000,3.0,25000,10.99,3,36,23530.55059892484,2,1,0.21,0.2083333333333333,0.4044212549910403,0.4515767794152995,1,0,0.0770763888888889,11.695255355062795,10.12667110305036,10.066097378357012,0,1,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
26.0,91800,10.0,10000,16.32,4,36,18583.40438253379,9,2,0.09,0.1089324618736383,0.3113660608119148,0.5010990516949128,1,0,0.042236746550472035,11.427378469795439,9.210440366976517,9.83007803392798,1,0,5,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,1
24.0,51500,8.0,15000,8.49,2,36,8905.466333019456,13,1,0.29,0.2912621359223301,0.4641838122916399,0.7827136540628009,1,1,0.10533009708737864,10.849356503939038,9.61587214452889,9.0945328461793,0,1,1,1,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,0
22.0,25000,4.0,5000,6.03,2,24,5478.304252818549,10,0,0.2,0.2,0.4191321701127419,0.6582808347059741,0,0,0.10603,10.12667110305036,8.517393171418904,8.608733410717312,0,1,1,3,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,0
25.0,25000,4.0,8500,6.03,2,36,1653.252083180067,1,1,0.34,0.34,0.4061300833272027,0.3393378680637584,1,0,0.12016733333333332,10.12667110305036,9.04793908261736,7.411104272181125,0,1,1,2,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,0
24.0,51996,2.0,15000,13.22,3,36,10248.75402271798,8,1,0.29,0.2884837295176552,0.4855903150765056,0.7979656826193678,1,1,0.10887375951996307,10.858941303591607,9.61587214452889,9.235008986494991,0,0,3,2,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0
26.0,120000,2.0,10000,5.42,4,36,17646.80475626532,6,1,0.08,0.0833333333333333,0.2303900396355443,0.4370911360772922,1,0,0.02928333333333333,11.695255355062795,9.210440366976517,9.778366678210492,0,1,1,3,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,0
24.0,120000,8.0,8400,13.72,2,36,20688.14403989953,9,1,0.07,0.07,0.242401200332496,0.7175375461744259,1,0,0.026534666666666665,11.695255355062795,9.036106025364846,9.937364399168453,1,0,3,2,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
23.0,46000,3.0,15000,16.0,4,36,10213.10821653114,6,1,0.33,0.3260869565217391,0.5481110481854596,0.3562569477791015,1,1,0.12608695652173912,10.736418414365376,9.61587214452889,9.231525202073252,0,1,4,1,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,1
23.0,52000,7.0,15000,14.26,3,24,9566.981594893568,7,0,0.29,0.2884615384615384,0.4724419537479532,0.1125187345484009,0,1,0.16479807692307694,10.859018228147887,9.61587214452889,9.16617755257794,0,1,3,2,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,0
24.0,120000,0.0,25000,15.2,3,36,13042.58054553447,4,0,0.21,0.2083333333333333,0.3170215045461205,0.2129529535291097,1,0,0.07999999999999999,11.695255355062795,10.12667110305036,9.476051379502751,1,1,4,2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
25.0,52000,4.0,15000,12.18,4,60,3764.401800229457,13,0,0.29,0.2884615384615384,0.3608538807736434,0.6483305123455183,0,0,0.06471923076923077,10.859018228147887,9.61587214452889,8.233609854388297,0,1,2,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,0
25.0,120000,9.0,25000,13.72,3,36,33433.0941759522,12,0,0.21,0.2083333333333333,0.4869424514662683,0.3974002123709036,0,0,0.07897222222222222,11.695255355062795,10.12667110305036,10.417331442030523,0,0,3,2,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0
25.0,120000,7.0,4000,5.42,3,36,13419.29275064208,13,1,0.03,0.0333333333333333,0.1451607729220173,0.4784029171207127,1,0,0.011713333333333334,11.695255355062795,8.294299608857235,9.50452322479162,0,1,1,3,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,0
22.0,52500,2.0,15000,10.37,3,36,7248.351300830393,5,0,0.29,0.2857142857142857,0.423778120015817,0.4063597184217301,0,1,0.10511428571428572,10.868587496017359,9.61587214452889,8.888667268097995,0,0,2,2,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,0
25.0,120000,5.0,9500,5.42,2,24,35711.81729402117,14,0,0.08,0.0791666666666666,0.3767651441168431,0.440523744698463,0,0,0.041728749999999995,11.695255355062795,9.15915233520675,10.483264931176386,0,0,1,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
23.0,108000,7.0,4000,13.48,2,60,28575.50425697293,2,2,0.04,0.037037037037037,0.301625039416416,0.8068474454768855,1,0,0.008405925925925926,11.58989576532275,8.294299608857235,10.2603401296912,0,1,3,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
23.0,120000,5.0,14000,7.49,3,24,15780.99224263032,11,1,0.12,0.1166666666666666,0.2481749353552526,0.1362416770449666,1,0,0.0627025,11.695255355062795,9.546884034617925,9.66662483754812,0,1,1,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
24.0,120000,1.0,3000,6.39,3,12,17192.94006614937,13,1,0.03,0.025,0.1682745005512448,0.1191040019614701,1,0,0.026597500000000003,11.695255355062795,8.006700845440367,9.752312278986158,0,1,1,4,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0
23.0,120000,4.0,10000,7.49,2,60,17019.10838916886,2,2,0.08,0.0833333333333333,0.2251592365764071,0.3500682291193683,1,0,0.017915,11.695255355062795,9.210440366976517,9.742150770448383,0,0,1,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0
23.0,120000,2.0,6000,6.76,3,24,24489.72935448123,5,0,0.05,0.05,0.2540810779540102,0.9071915377700032,0,0,0.026690000000000002,11.695255355062795,8.699681400989514,10.106049931229215,0,1,1,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
