client_ID,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,gender,marital_status,education_level,country,state,city,city_latitude,city_longitude,employment_type,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,open_accounts,credit_utilization_ratio,past_delinquencies
CUST_17192,24.0,94000,RENT,6.0,HOMEIMPROVEMENT,C,9600,12.99,0,0.1,N,2,Male,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,24,0.102127659574468,25309.52884984856,0.3713779664877506,9,0.1389352454890209,0
CUST_17193,25.0,48996,MORTGAGE,8.0,MEDICAL,B,5000,9.88,1,0.1,N,2,Female,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.1020491468691321,14625.28778228621,0.4005487750487022,13,0.8061799490257493,0
CUST_17194,22.0,59000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6400,7.49,0,0.11,N,4,Female,Single,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Self-employed,24,0.1084745762711864,12848.37326452848,0.3262436146530251,8,0.4424769867502622,0
CUST_17195,23.0,100000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,14000,6.17,0,0.14,N,4,Female,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,36,0.14,6668.260413879721,0.2066826041387972,5,0.8169770671919195,1
CUST_17196,21.0,31680,RENT,5.0,VENTURE,C,15000,12.61,1,0.47,Y,2,Male,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Unemployed,60,0.4734848484848485,3136.442989040284,0.5724887307146553,1,0.3239552250556964,0
CUST_17197,20.0,65000,MORTGAGE,4.0,VENTURE,B,4800,9.99,0,0.07,N,4,Female,Married,Master,USA,Texas,Dallas,32.7767,-96.797,Part-time,60,0.0738461538461538,18124.92227677041,0.352691111950314,14,0.2039764032394804,2
CUST_17198,23.0,78000,MORTGAGE,7.0,VENTURE,A,4600,7.66,0,0.06,N,3,Male,Single,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,24,0.0589743589743589,19231.55313216221,0.3055327324636181,13,0.817335272363606,0
CUST_17199,23.0,60000,MORTGAGE,0.0,EDUCATION,B,10000,11.26,0,0.17,N,3,Male,Divorced,High School,USA,New York,Buffalo,42.8864,-78.8784,Part-time,12,0.1666666666666666,6095.080833339591,0.2682513472223265,10,0.3980917530121927,0
CUST_17200,21.0,21600,RENT,0.0,MEDICAL,B,2000,11.71,1,0.09,N,4,Male,Single,High School,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,12,0.0925925925925925,6109.948858096837,0.375460595282261,10,0.3791607097122898,1
CUST_17201,26.0,87996,MORTGAGE,3.0,MEDICAL,A,8000,6.91,0,0.09,N,3,Female,Single,Master,USA,Texas,Houston,29.7604,-95.3698,Part-time,12,0.0909132233283331,24175.92499610564,0.3656521318708309,3,0.7927158375454999,0
CUST_17202,26.0,58000,RENT,0.0,PERSONAL,A,3500,8.59,0,0.06,N,3,Male,Single,Master,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,24,0.0603448275862069,11128.84266421998,0.2522214252451721,4,0.889871516366923,0
CUST_17203,26.0,117000,MORTGAGE,8.0,EDUCATION,A,6000,7.51,0,0.05,N,3,Female,Single,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Part-time,24,0.0512820512820512,27728.73402684549,0.2882797780072264,2,0.4849717842846404,0
CUST_17204,23.0,46932,OWN,4.0,EDUCATION,A,7000,5.79,0,0.15,N,3,Male,Single,Master,USA,California,San Francisco,37.7749,-122.4194,Full-time,60,0.1491519645444473,8687.443433731603,0.3342590009744226,2,0.1390151337279493,0
CUST_17205,23.0,52692,RENT,4.0,MEDICAL,C,3500,12.23,0,0.07,Y,4,Male,Single,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Part-time,36,0.0664237455401199,8256.781214736688,0.2231226982224377,9,0.5030411947851194,0
CUST_17206,22.0,40000,RENT,1.0,PERSONAL,B,4000,12.69,0,0.1,N,4,Male,Widowed,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,36,0.1,3929.700088825805,0.1982425022206451,13,0.7178164980805202,1
CUST_17207,24.0,51000,RENT,6.0,MEDICAL,B,15000,11.12,0,0.29,N,2,Female,Single,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.2941176470588235,3920.989828431837,0.370999800557487,6,0.7667191926665021,0
CUST_17208,22.0,12996,OWN,1.0,VENTURE,B,4750,10.99,1,0.37,N,2,Male,Single,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.3654970760233918,1374.297547136056,0.4712448097211493,11,0.2662087231988672,3
CUST_17209,25.0,125000,RENT,9.0,VENTURE,D,6500,14.61,0,0.05,N,3,Male,Married,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Unemployed,36,0.052,8757.796563738822,0.1220623725099105,14,0.905576208436464,0
CUST_17210,26.0,76250,RENT,6.0,VENTURE,B,10000,10.71,0,0.13,N,3,Female,Married,Master,UK,England,London,51.5074,-0.1278,Full-time,36,0.1311475409836065,22359.92242990387,0.4243924253102146,1,0.8256430750629395,1
CUST_17211,26.0,127992,MORTGAGE,10.0,PERSONAL,C,26000,13.99,0,0.2,N,2,Female,Single,Bachelor,UK,England,London,51.5074,-0.1278,Full-time,36,0.2031376961060066,31047.0629895232,0.4457080363579223,9,0.7417982697069773,0
CUST_17212,24.0,39996,RENT,0.0,EDUCATION,D,5000,14.11,1,0.13,N,2,Female,Married,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,36,0.125012501250125,4510.536718515986,0.2377871966825678,5,0.1570263655447953,0
CUST_17213,23.0,51000,OWN,7.0,VENTURE,A,6000,5.42,0,0.12,N,2,Male,Married,PhD,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.1176470588235294,7147.667841088078,0.2577974086487858,12,0.1416848842721493,0
CUST_17214,25.0,40000,RENT,0.0,VENTURE,B,5925,11.11,0,0.15,N,3,Male,Married,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Self-employed,36,0.148125,6448.941849895659,0.3093485462473914,4,0.9028950020738272,0
CUST_17215,26.0,65000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,5000,7.51,0,0.08,N,2,Male,Married,Bachelor,UK,England,London,51.5074,-0.1278,Part-time,60,0.0769230769230769,8275.956980827457,0.2042454920127301,13,0.1529993481307251,0
CUST_17216,22.0,40800,RENT,5.0,MEDICAL,A,2000,6.62,0,0.05,N,2,Male,Single,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.0490196078431372,11159.52716049665,0.3225374304043296,11,0.8494463665258497,0
CUST_17217,22.0,40000,RENT,2.0,EDUCATION,A,10000,7.14,0,0.25,N,3,Female,Divorced,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.25,5961.974102114636,0.3990493525528659,10,0.5131512610005236,0
CUST_17218,25.0,59004,RENT,1.0,HOMEIMPROVEMENT,D,20000,14.84,1,0.34,N,4,Female,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,24,0.3389600705036946,9278.851485440728,0.4962180781886097,11,0.3469711384479891,0
CUST_17219,24.0,72000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,6000,7.49,0,0.08,N,2,Female,Single,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,12,0.0833333333333333,21518.56199355739,0.3822022499105193,4,0.4505543359671229,2
CUST_17220,26.0,45000,RENT,1.0,MEDICAL,B,4000,12.21,0,0.09,N,2,Female,Single,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,24,0.0888888888888888,10598.44554262722,0.3244099009472715,10,0.6341797217805815,1
CUST_17221,22.0,166000,MORTGAGE,1.0,PERSONAL,B,23450,11.36,0,0.14,N,2,Female,Married,Master,UK,England,London,51.5074,-0.1278,Unemployed,36,0.1412650602409638,11875.77508249755,0.2128058739909491,15,0.5666265805009606,0
CUST_17222,25.0,80000,MORTGAGE,9.0,VENTURE,A,12000,7.88,0,0.15,N,3,Male,Divorced,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Part-time,60,0.15,15441.78210920378,0.3430222763650473,7,0.2524210948804635,1
CUST_17223,24.0,73000,RENT,2.0,PERSONAL,A,6500,7.49,0,0.09,N,2,Female,Single,Master,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,60,0.0890410958904109,10771.54135758273,0.236596456953188,13,0.9067871101909613,1
CUST_17224,22.0,55000,OWN,4.0,PERSONAL,A,1275,6.91,0,0.02,N,4,Female,Single,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,60,0.0231818181818181,9196.191726212095,0.1903853041129471,11,0.4278837177432246,0
CUST_17225,25.0,33000,RENT,0.0,MEDICAL,A,1000,7.29,0,0.03,N,4,Male,Single,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,24,0.0303030303030303,1688.711085901905,0.0814760935121789,5,0.2244725936379663,0
CUST_17226,21.0,41000,RENT,5.0,VENTURE,A,7000,5.79,0,0.17,N,2,Male,Divorced,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Part-time,24,0.1707317073170731,10145.85321214496,0.4181915417596332,6,0.403305314744402,0
CUST_17227,26.0,85000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,6000,9.88,0,0.07,N,2,Male,Married,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,36,0.0705882352941176,13750.05781217902,0.2323536213197531,6,0.8361656047830398,0
CUST_17228,23.0,60000,RENT,3.0,EDUCATION,B,8000,10.25,0,0.13,N,3,Female,Single,Master,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,12,0.1333333333333333,12737.80361026279,0.3456300601710466,4,0.7009478506488392,0
CUST_17229,25.0,200000,OWN,0.0,VENTURE,B,24000,12.18,0,0.12,N,2,Female,Divorced,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.12,31434.47772642837,0.2771723886321418,15,0.6791330627631633,1
CUST_17230,22.0,24960,RENT,0.0,EDUCATION,A,2500,7.51,0,0.1,N,4,Male,Single,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.1001602564102564,2021.706503366537,0.1811581131156465,2,0.077265496143804,0
CUST_17231,26.0,57550,MORTGAGE,4.0,DEBTCONSOLIDATION,A,3500,5.42,0,0.06,N,4,Female,Single,Bachelor,UK,England,Manchester,53.4808,-2.2426,Part-time,24,0.0608166811468288,14816.05123514218,0.3182632708104635,6,0.4617124785029041,0
CUST_17232,22.0,60500,RENT,3.0,EDUCATION,C,7000,12.84,0,0.12,Y,3,Male,Married,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,60,0.1157024793388429,9895.4240086717,0.2792632067549041,4,0.488201178115669,0
CUST_17233,24.0,62000,RENT,4.0,HOMEIMPROVEMENT,C,2000,13.49,0,0.03,Y,3,Male,Single,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,36,0.032258064516129,12763.89245080428,0.2381272975936174,3,0.4212021447052929,0
CUST_17234,24.0,72000,RENT,8.0,DEBTCONSOLIDATION,C,16000,13.06,0,0.22,N,4,Male,Married,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,12,0.2222222222222222,8659.241171973561,0.342489460721855,4,0.1550161586927779,0
CUST_17235,22.0,42000,MORTGAGE,6.0,VENTURE,C,14750,12.99,0,0.35,Y,3,Male,Single,High School,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,24,0.3511904761904761,3124.850043622364,0.4255916677052943,14,0.2333984497156087,2
CUST_17236,22.0,100000,RENT,3.0,VENTURE,B,10000,10.65,0,0.1,N,2,Female,Divorced,Master,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.1,13958.48077551908,0.2395848077551907,15,0.2289956062809373,1
CUST_17237,22.0,75000,RENT,2.0,EDUCATION,B,19600,12.42,0,0.26,N,4,Female,Single,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Self-employed,36,0.2613333333333333,8583.044811999076,0.3757739308266543,6,0.5566142766599312,0
CUST_17238,23.0,75000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,9500,13.48,0,0.13,Y,3,Male,Single,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Self-employed,24,0.1266666666666666,14185.6236397559,0.3158083151967454,2,0.6163111586780496,1
CUST_17239,25.0,36000,MORTGAGE,2.0,MEDICAL,C,13750,13.22,1,0.38,Y,3,Female,Married,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.3819444444444444,9866.32755561294,0.6560090987670261,10,0.6534263197764386,0
CUST_17240,24.0,36000,RENT,3.0,EDUCATION,D,5300,15.28,0,0.15,N,3,Male,Married,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Self-employed,60,0.1472222222222222,8164.310311829209,0.3740086197730335,6,0.7815765311593122,0
CUST_17241,24.0,80000,OWN,8.0,VENTURE,A,12000,7.49,0,0.15,N,3,Male,Single,High School,UK,England,London,51.5074,-0.1278,Part-time,60,0.15,4979.201448904172,0.2122400181113021,11,0.4552326397282275,0
CUST_17242,25.0,50000,MORTGAGE,9.0,VENTURE,A,6400,8.32,0,0.13,N,4,Male,Married,Master,USA,California,San Francisco,37.7749,-122.4194,Full-time,24,0.128,5528.866890987006,0.2385773378197401,15,0.1647879430453716,0
CUST_17243,24.0,40000,RENT,3.0,MEDICAL,A,10000,7.49,0,0.25,N,2,Male,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Part-time,36,0.25,8294.004272737351,0.4573501068184338,13,0.5446640698285689,1
CUST_17244,24.0,30000,RENT,6.0,EDUCATION,B,5000,12.69,1,0.17,N,2,Female,Single,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,24,0.1666666666666666,6834.132445015593,0.3944710815005198,5,0.4282870908799842,0
CUST_17245,23.0,16080,RENT,4.0,EDUCATION,D,3000,16.29,1,0.19,Y,2,Female,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.1865671641791045,3775.96176687005,0.4213906571436598,13,0.2539240758895799,0
CUST_17246,23.0,47496,RENT,7.0,EDUCATION,B,3500,12.69,0,0.07,N,2,Male,Single,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,60,0.0736904160350345,5646.604602724633,0.1925763138522114,1,0.5436194751868676,0
CUST_17247,26.0,80400,RENT,6.0,MEDICAL,B,7000,10.65,0,0.09,N,2,Female,Married,Master,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.0870646766169154,17627.20682973866,0.3063085426584411,13,0.4724113500713685,1
CUST_17248,23.0,76000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,9000,15.31,1,0.12,Y,3,Male,Married,High School,Canada,BC,Vancouver,49.2827,-123.1207,Self-employed,36,0.1184210526315789,12483.51778090822,0.282677865538266,7,0.8553135574936045,0
CUST_17249,23.0,100000,RENT,1.0,EDUCATION,C,12000,13.57,0,0.12,Y,2,Female,Divorced,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Part-time,60,0.12,24421.60401538294,0.3642160401538293,6,0.8490456915211175,0
CUST_17250,21.0,18000,RENT,3.0,DEBTCONSOLIDATION,C,1500,12.87,0,0.08,Y,4,Female,Married,PhD,USA,California,San Francisco,37.7749,-122.4194,Full-time,12,0.0833333333333333,5185.439290234546,0.3714132939019192,12,0.5548147190161562,1
CUST_17251,23.0,32640,RENT,5.0,VENTURE,B,4800,11.99,0,0.15,N,3,Male,Married,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.1470588235294117,2546.851718509181,0.2250873688268744,9,0.0604094625947648,0
CUST_17252,26.0,64000,RENT,8.0,EDUCATION,B,7500,9.83,0,0.12,N,4,Male,Single,Bachelor,USA,New York,New York City,40.7128,-74.006,Full-time,60,0.1171875,12459.61870258732,0.3118690422279268,12,0.8810020807005773,0
CUST_17253,24.0,33600,RENT,5.0,PERSONAL,B,4450,11.49,0,0.13,N,4,Male,Single,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.1324404761904762,6316.227916207175,0.3204234498871183,3,0.2350982497512219,1
CUST_17254,24.0,47000,MORTGAGE,1.0,EDUCATION,B,8500,10.99,0,0.18,N,4,Female,Single,Master,USA,Texas,Houston,29.7604,-95.3698,Self-employed,24,0.1808510638297872,9977.722352251005,0.3931430287712979,7,0.6428934334717311,1
CUST_17255,24.0,110000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,12000,8.94,0,0.11,N,2,Male,Single,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,24,0.109090909090909,16092.52527119215,0.255386593374474,12,0.8392065925735084,0
CUST_17256,23.0,36000,RENT,5.0,VENTURE,B,8000,10.99,0,0.22,N,2,Male,Married,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,36,0.2222222222222222,5280.27458909237,0.3688965163636769,8,0.5336085367671374,0
CUST_17257,24.0,136000,MORTGAGE,9.0,DEBTCONSOLIDATION,F,25000,19.13,1,0.18,N,3,Female,Married,Master,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.1838235294117647,13732.61879173645,0.2847986675862974,14,0.1381583065873438,0
CUST_17258,23.0,92000,RENT,0.0,EDUCATION,A,6500,8.0,0,0.07,N,3,Female,Married,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,24,0.0706521739130434,22778.07722751009,0.3182399698642401,7,0.4929062264758929,1
CUST_17259,22.0,77000,MORTGAGE,6.0,VENTURE,A,12400,7.51,0,0.16,N,2,Male,Married,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Unemployed,60,0.161038961038961,19253.49677678231,0.4110843737244456,13,0.8222291045409059,0
CUST_17260,26.0,28800,RENT,10.0,MEDICAL,B,15000,10.0,1,0.52,N,3,Female,Single,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Self-employed,60,0.5208333333333334,6062.067998714439,0.7313218055109181,5,0.2048154993906744,0
CUST_17261,22.0,36000,OWN,4.0,DEBTCONSOLIDATION,D,5000,14.61,0,0.14,Y,4,Female,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Self-employed,24,0.1388888888888889,3210.584554079283,0.228071793168869,3,0.8821390687622597,2
CUST_17262,25.0,75000,RENT,0.0,DEBTCONSOLIDATION,B,20000,10.38,0,0.27,N,2,Female,Widowed,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Unemployed,60,0.2666666666666666,5584.412412926257,0.3411254988390167,9,0.2996027949072466,2
CUST_17263,24.0,96000,MORTGAGE,7.0,PERSONAL,C,6000,13.92,0,0.06,N,3,Female,Married,High School,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,60,0.0625,28417.88858666709,0.3585196727777822,5,0.7638747259192266,0
CUST_17264,24.0,50000,MORTGAGE,7.0,HOMEIMPROVEMENT,D,11000,16.89,0,0.22,Y,2,Female,Single,PhD,Canada,Ontario,Ottawa,45.4215,-75.6972,Part-time,12,0.22,4853.655080551021,0.3170731016110203,10,0.4577121895439001,2
CUST_17265,23.0,105999,MORTGAGE,6.0,EDUCATION,B,8550,9.88,0,0.08,N,2,Male,Married,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,24,0.0806611383126255,6715.838091839611,0.1440186991560261,7,0.3396521418335294,1
CUST_17266,22.0,44000,RENT,3.0,HOMEIMPROVEMENT,C,3600,13.43,1,0.08,Y,3,Male,Divorced,High School,UK,Wales,Swansea,51.6214,-3.9436,Unemployed,36,0.0818181818181818,10583.0010256419,0.3223409324009522,13,0.4515198485754531,1
CUST_17267,26.0,96050,MORTGAGE,3.0,MEDICAL,D,24000,15.28,1,0.21,Y,2,Male,Divorced,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,24,0.249869859448204,24796.5957198267,0.5080332714193305,9,0.755309937920572,2
CUST_17268,26.0,33996,RENT,2.0,MEDICAL,B,10800,11.12,1,0.32,N,3,Male,Married,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,60,0.3176844334627603,7594.107343201789,0.5410668120720611,11,0.5613297319693689,1
CUST_17269,22.0,42000,MORTGAGE,6.0,PERSONAL,A,3000,6.03,0,0.07,N,3,Female,Single,Master,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.0714285714285714,8590.762927908474,0.2759705459025827,15,0.3044912341807139,0
CUST_17270,25.0,49000,OWN,6.0,PERSONAL,C,3000,13.48,0,0.06,N,4,Male,Married,Master,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,60,0.0612244897959183,12782.65210421958,0.3220949409024404,12,0.8015492738017055,0
CUST_17271,23.0,136000,MORTGAGE,7.0,EDUCATION,A,8000,8.32,0,0.06,N,2,Male,Married,Master,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,36,0.0588235294117647,20432.12508336568,0.2090597432600417,13,0.2387612719039386,0
CUST_17272,22.0,30000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,13250,10.99,0,0.44,N,4,Female,Single,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.4416666666666666,1696.210092092232,0.498207003069741,4,0.9420465591652986,1
CUST_17273,23.0,35400,RENT,4.0,DEBTCONSOLIDATION,B,9600,11.89,0,0.27,N,2,Female,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Self-employed,60,0.2711864406779661,4003.059476339224,0.3842672168457408,12,0.1775374109324817,1
CUST_17274,23.0,125000,OTHER,4.0,EDUCATION,A,7500,8.0,0,0.06,N,2,Female,Married,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,60,0.06,13671.77520223746,0.1693742016178997,4,0.0818869521602931,1
CUST_17275,23.0,53352,RENT,3.0,MEDICAL,A,17500,6.54,1,0.33,N,4,Male,Single,High School,UK,England,London,51.5074,-0.1278,Full-time,12,0.328010196431249,12935.55542943364,0.5704670008515828,14,0.6531932129977543,0
CUST_17276,23.0,14400,RENT,0.0,DEBTCONSOLIDATION,B,4000,10.74,1,0.28,N,3,Male,Single,High School,USA,New York,New York City,40.7128,-74.006,Unemployed,36,0.2777777777777778,1933.840075324043,0.4120722274530585,6,0.7230365531576177,1
CUST_17277,25.0,80000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,15000,12.61,0,0.19,N,2,Male,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,60,0.1875,14998.37434243448,0.3749796792804309,3,0.2336434663734423,1
CUST_17278,22.0,31500,RENT,3.0,DEBTCONSOLIDATION,D,2900,15.31,1,0.09,Y,3,Male,Single,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,24,0.092063492063492,4126.24053929665,0.2230552552157666,8,0.3050895133193153,0
CUST_17279,22.0,35000,RENT,0.0,DEBTCONSOLIDATION,B,3000,10.99,0,0.09,N,2,Female,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,36,0.0857142857142857,8794.008206891043,0.3369716630540298,15,0.4135483024323595,0
CUST_17280,26.0,80000,OWN,5.0,PERSONAL,C,7000,13.22,0,0.09,Y,2,Female,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Part-time,36,0.0875,23401.62721823451,0.3800203402279313,13,0.5594387143603076,0
CUST_17281,22.0,25000,MORTGAGE,4.0,VENTURE,A,1800,8.49,0,0.07,N,2,Female,Single,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,36,0.072,5919.066325676399,0.3087626530270559,7,0.6157230685335506,2
CUST_17282,23.0,75885,MORTGAGE,7.0,EDUCATION,C,3000,11.03,0,0.04,N,4,Female,Widowed,High School,USA,New York,New York City,40.7128,-74.006,Part-time,24,0.0395335046451868,22360.26652273005,0.3341934047931746,13,0.2913189764595999,1
CUST_17283,26.0,65000,MORTGAGE,0.0,PERSONAL,A,4000,5.42,0,0.06,N,2,Female,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Unemployed,36,0.0615384615384615,5914.106041161212,0.1525247083255571,13,0.7684521120234776,0
CUST_17284,21.0,21600,OWN,4.0,VENTURE,A,7125,6.99,0,0.33,N,3,Male,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,36,0.3298611111111111,4096.009247563009,0.5194911688686578,9,0.6230294008678322,1
CUST_17285,23.0,44000,MORTGAGE,4.0,EDUCATION,A,3200,7.51,0,0.07,N,2,Male,Single,High School,USA,Texas,Houston,29.7604,-95.3698,Part-time,36,0.0727272727272727,8241.792508163495,0.2600407388218976,5,0.3837349062018073,1
CUST_17286,25.0,60000,RENT,4.0,EDUCATION,A,9800,7.49,0,0.16,N,2,Female,Single,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,24,0.1633333333333333,11217.16107285811,0.3502860178809684,8,0.2544796533038895,0
CUST_17287,25.0,48000,RENT,3.0,DEBTCONSOLIDATION,B,2000,10.74,0,0.04,N,3,Male,Married,Master,UK,England,Manchester,53.4808,-2.2426,Full-time,60,0.0416666666666666,8785.369209347808,0.2246951918614126,12,0.0792516918999516,2
CUST_17288,23.0,65000,MORTGAGE,3.0,EDUCATION,A,8000,7.14,0,0.12,N,4,Male,Divorced,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,24,0.123076923076923,14127.94464951147,0.3404299176847919,15,0.1981878390165262,1
CUST_17289,22.0,48000,MORTGAGE,6.0,PERSONAL,C,10000,13.49,0,0.21,N,2,Female,Single,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Self-employed,60,0.2083333333333333,10658.42367878266,0.4303838266413053,3,0.2474541676279087,0
CUST_17290,22.0,60000,RENT,0.0,EDUCATION,B,15000,11.71,0,0.25,N,3,Female,Single,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,60,0.25,11693.19261894497,0.4448865436490827,10,0.7012951958606471,1
CUST_17291,23.0,30000,RENT,6.0,VENTURE,B,19750,11.14,1,0.66,N,4,Female,Single,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.6583333333333333,1904.668283202108,0.7218222761067369,3,0.5550111338370414,0
CUST_17292,26.0,115600,MORTGAGE,4.0,VENTURE,A,9925,7.29,0,0.09,N,4,Male,Single,High School,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,60,0.085856401384083,14324.83328369428,0.2097736443226148,9,0.3225471172915555,1
CUST_17293,21.0,12000,RENT,5.0,PERSONAL,A,3000,8.9,1,0.25,N,3,Female,Single,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,60,0.25,3516.657382927151,0.543054781910596,14,0.5757072860825464,2
CUST_17294,23.0,38004,RENT,5.0,EDUCATION,A,5000,6.91,0,0.13,N,4,Female,Married,High School,UK,England,London,51.5074,-0.1278,Full-time,36,0.1315650984106936,2592.98821194887,0.1997944482672579,13,0.6422555079905093,0
CUST_17295,23.0,130992,MORTGAGE,6.0,MEDICAL,A,6000,7.51,0,0.05,N,4,Male,Single,PhD,Canada,Quebec,Montreal,45.5017,-73.5673,Self-employed,12,0.0458043239281788,18322.20875184221,0.1856770547196944,11,0.5959963486998368,0
CUST_17296,23.0,19200,MORTGAGE,7.0,DEBTCONSOLIDATION,A,3000,7.49,1,0.16,N,3,Male,Single,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,36,0.15625,1222.207188773679,0.2199066244152958,4,0.9378433686173336,1
CUST_17297,22.0,60000,MORTGAGE,2.0,PERSONAL,A,5200,5.99,0,0.09,N,4,Male,Divorced,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Part-time,60,0.0866666666666666,9749.352400037184,0.249155873333953,7,0.6381992873643835,0
